CensusId	TotalPop	State	County	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment	id
48107	6007	Texas	Crosby	2926	3081	41.3	3.7	0.0	0.0	0.3	2478	10.0	48107
48109	2296	Texas	Culberson	1124	1172	19.2	0.4	0.5	0.0	0.1	1020	6.5	48109
48111	7014	Texas	Dallam	3752	3262	52.7	1.2	1.1	1.0	0.0	3381	5.6	48111
48113	2485003	Texas	Dallas	1225722	1259281	31.5	21.8	0.2	5.6	0.0	1191958	7.6	48113
48115	13542	Texas	Dawson	7670	5872	37.8	5.6	0.3	0.8	0.0	4844	9.5	48115
48117	19245	Texas	Deaf Smith	9491	9754	27.8	0.8	0.6	0.3	0.0	8501	5.4	48117
48119	5223	Texas	Delta	2586	2637	81.2	8.2	0.4	0.7	0.0	1830	13.6	48119
48121	731851	Texas	Denton	360112	371739	62.1	8.7	0.3	7.3	0.1	387884	5.7	48121
48123	20540	Texas	DeWitt	10795	9745	56.3	9.5	0.1	0.1	0.0	7927	6.8	48123
48125	2281	Texas	Dickens	1222	1059	66.9	6.1	0.2	0.0	0.0	744	13.6	48125
48127	10682	Texas	Dimmit	5185	5497	13.7	0.3	0.0	0.2	0.0	4210	10.3	48127
48129	3588	Texas	Donley	1766	1822	82.5	5.7	0.6	0.4	0.1	1411	3.9	48129
48131	11577	Texas	Duval	6038	5539	10.0	0.9	0.2	0.4	0.0	4336	10.9	48131
48133	18328	Texas	Eastland	8979	9349	80.2	2.8	0.2	0.4	0.0	6803	4.4	48133
48135	149557	Texas	Ector	75182	74375	37.0	4.0	0.2	0.8	0.0	70130	5.2	48135
48137	1906	Texas	Edwards	854	1052	48.8	0.2	0.1	0.0	0.0	912	4.9	48137
48139	157058	Texas	Ellis	77570	79488	63.9	8.8	0.3	0.6	0.0	74703	6.5	48139
48141	831095	Texas	El Paso	406117	424978	13.3	3.1	0.3	1.0	0.1	327744	8.4	48141
48143	40039	Texas	Erath	19692	20347	76.2	1.4	0.6	0.7	0.0	19275	4.1	48143
48145	17410	Texas	Falls	8192	9218	51.8	24.5	0.1	0.2	0.1	6068	7.2	48145
48147	33748	Texas	Fannin	17810	15938	79.7	6.8	0.3	0.6	0.1	13259	6.7	48147
48149	24849	Texas	Fayette	12267	12582	72.6	7.2	0.0	0.1	0.0	11669	1.8	48149
48151	3858	Texas	Fisher	1826	2032	64.5	3.2	0.0	0.5	0.2	1767	7.2	48151
48153	6178	Texas	Floyd	3020	3158	40.0	2.6	0.1	0.1	0.0	2600	8.0	48153
48155	1197	Texas	Foard	591	606	84.5	2.9	0.0	0.9	0.0	446	9.7	48155
48157	658331	Texas	Fort Bend	323468	334863	35.2	20.5	0.2	18.3	0.0	314534	5.1	48157
48159	10599	Texas	Franklin	5383	5216	79.8	5.0	0.5	0.0	0.1	4309	6.6	48159
48161	19586	Texas	Freestone	10230	9356	67.8	15.6	0.5	0.3	0.0	7868	4.9	48161
48163	18168	Texas	Frio	10723	7445	17.0	3.9	0.0	0.4	0.0	6618	5.2	48163
48165	18916	Texas	Gaines	9556	9360	57.6	1.8	0.3	0.5	0.3	7868	4.0	48165
48167	308163	Texas	Galveston	152405	155758	58.2	13.0	0.2	3.3	0.0	143681	7.5	48167
48169	6410	Texas	Garza	4247	2163	39.0	4.5	0.3	0.1	0.0	2018	2.0	48169
48171	25398	Texas	Gillespie	12385	13013	76.7	0.3	0.0	0.2	0.0	11230	6.8	48171
48173	1180	Texas	Glasscock	655	525	65.9	0.0	0.0	0.0	0.0	499	2.5	48173
48175	7410	Texas	Goliad	3653	3757	58.5	5.3	0.0	0.1	0.1	2962	9.3	48175
48177	20172	Texas	Gonzales	10122	10050	43.2	6.6	0.1	0.1	0.0	8422	6.5	48177
48179	22983	Texas	Gray	12253	10730	65.9	4.4	0.8	0.4	0.1	9444	5.4	48179
48181	122780	Texas	Grayson	59917	62863	77.1	5.9	1.2	1.1	0.1	54835	7.8	48181
48183	123178	Texas	Gregg	60328	62850	59.3	19.9	0.4	1.4	0.2	55402	5.9	48183
48185	26961	Texas	Grimes	14823	12138	59.6	15.9	0.2	0.1	0.0	9951	6.2	48185
48187	143460	Texas	Guadalupe	70832	72628	52.6	6.7	0.2	1.6	0.0	66822	5.7	48187
48189	35504	Texas	Hale	18337	17167	35.4	4.6	0.1	0.4	0.0	14265	8.1	48189
48191	3203	Texas	Hall	1605	1598	57.7	7.1	0.0	0.3	0.0	1214	11.5	48191
48193	8266	Texas	Hamilton	4040	4226	86.4	1.0	0.4	0.2	0.0	3279	5.9	48193
48195	5559	Texas	Hansford	2787	2772	53.7	0.1	0.3	0.4	0.0	2629	2.3	48195
48197	3992	Texas	Hardeman	1935	2057	69.8	8.8	0.0	0.2	0.0	1671	5.9	48197
48199	55375	Texas	Hardin	27325	28050	87.2	5.8	0.3	0.6	0.0	23933	5.5	48199
48201	4356362	Texas	Harris	2166727	2189635	31.7	18.5	0.2	6.5	0.1	2081889	7.5	48201
48203	66417	Texas	Harrison	32594	33823	64.2	21.6	0.3	0.5	0.0	28650	7.7	48203
48205	6121	Texas	Hartley	3771	2350	63.6	8.4	0.0	0.1	0.0	2290	2.1	48205
48207	5853	Texas	Haskell	3342	2511	68.6	3.3	0.3	1.0	0.0	2227	6.9	48207
48209	177562	Texas	Hays	88420	89142	56.6	3.4	0.3	1.2	0.1	87233	6.7	48209
48211	4115	Texas	Hemphill	2021	2094	64.0	1.0	0.4	0.3	0.0	1812	3.7	48211
48213	79016	Texas	Henderson	38598	40418	79.5	6.5	0.6	0.6	0.1	30441	7.8	48213
48215	819217	Texas	Hidalgo	399234	419983	7.3	0.4	0.1	1.0	0.0	298030	9.9	48215
48217	34923	Texas	Hill	17174	17749	72.0	7.0	0.4	0.4	0.0	14271	8.9	48217
48219	23322	Texas	Hockley	11489	11833	48.4	3.3	0.4	0.3	0.0	10729	6.4	48219
48221	53171	Texas	Hood	26267	26904	85.6	0.8	0.8	0.6	0.0	22208	5.0	48221
48223	35645	Texas	Hopkins	17589	18056	74.4	6.8	0.3	0.7	0.0	15235	7.1	48223
48225	22949	Texas	Houston	12227	10722	61.9	25.5	0.1	0.1	0.0	7694	6.4	48225
48227	36105	Texas	Howard	20496	15609	51.5	5.2	0.7	0.9	0.4	13924	6.4	48227
48229	3330	Texas	Hudspeth	1645	1685	19.3	1.1	0.0	0.8	0.0	1141	5.7	48229
48231	88052	Texas	Hunt	43515	44537	73.5	8.4	0.6	1.2	0.0	35598	11.4	48231
48233	21858	Texas	Hutchinson	10970	10888	71.8	2.6	1.0	0.6	0.1	9347	5.3	48233
48235	1644	Texas	Irion	824	820	71.7	0.0	0.0	0.0	0.0	805	4.4	48235
48237	8946	Texas	Jack	5121	3825	78.6	4.9	0.3	0.0	0.0	3348	5.6	48237
48239	14486	Texas	Jackson	7060	7426	60.7	7.0	0.0	0.2	0.0	6251	5.2	48239
48241	35768	Texas	Jasper	17328	18440	74.5	16.3	0.4	0.4	0.0	12347	11.4	48241
48243	2232	Texas	Jeff Davis	1093	1139	59.1	0.3	0.9	1.1	0.0	1074	7.1	48243
48245	252872	Texas	Jefferson	129292	123580	42.9	33.3	0.2	3.5	0.0	103203	8.8	48245
48247	5239	Texas	Jim Hogg	2651	2588	6.6	1.2	0.0	0.0	0.0	1786	16.5	48247
48249	41461	Texas	Jim Wells	20450	21011	19.0	0.5	0.1	0.4	0.1	16674	6.6	48249
48251	155450	Texas	Johnson	77610	77840	74.6	2.5	0.5	0.8	0.4	68950	7.3	48251
48253	19978	Texas	Jones	12652	7326	55.6	15.1	0.4	0.3	0.0	5003	4.2	48253
48255	14879	Texas	Karnes	8799	6080	39.2	8.9	0.1	0.2	0.0	5251	4.8	48255
48257	109289	Texas	Kaufman	53588	55701	68.1	9.3	0.5	0.8	0.3	49359	8.7	48257
48259	37361	Texas	Kendall	17951	19410	75.1	0.7	0.0	0.7	0.0	16597	4.5	48259
48261	565	Texas	Kenedy	295	270	33.6	0.0	0.0	0.2	0.0	185	0.0	48261
48263	821	Texas	Kent	423	398	81.5	0.2	0.4	0.0	0.0	398	1.5	48263
48265	50149	Texas	Kerr	24194	25955	70.6	1.6	0.3	0.8	0.1	20523	8.0	48265
48267	4486	Texas	Kimble	2239	2247	74.8	0.0	0.2	0.0	0.0	2129	7.6	48267
48269	267	Texas	King	136	131	75.3	0.0	0.0	0.0	0.0	166	5.1	48269
48271	3577	Texas	Kinney	2092	1485	37.3	0.6	0.0	0.0	0.0	1213	13.2	48271
48273	32029	Texas	Kleberg	16601	15428	21.9	3.9	0.1	2.0	0.0	13466	11.7	48273
48275	3796	Texas	Knox	1902	1894	59.9	6.7	0.1	0.1	0.0	1534	7.1	48275
48277	49566	Texas	Lamar	24057	25509	75.1	12.4	0.3	0.8	0.2	20953	7.4	48277
48279	13742	Texas	Lamb	6966	6776	41.0	4.4	0.3	0.2	0.0	5709	6.2	48279
48281	20219	Texas	Lampasas	9908	10311	73.4	3.8	0.3	0.9	0.1	8245	8.6	48281
48283	7191	Texas	La Salle	4021	3170	15.3	0.9	0.0	0.0	0.0	2307	8.1	48283
48285	19549	Texas	Lavaca	9456	10093	74.6	6.8	0.0	0.4	0.0	8929	4.0	48285
48287	16664	Texas	Lee	8393	8271	64.1	11.5	0.0	0.4	0.0	7706	5.7	48287
48289	16819	Texas	Leon	8308	8511	76.8	7.5	0.4	0.4	0.0	6673	7.5	48289
48291	77486	Texas	Liberty	38184	39302	67.2	10.6	0.2	0.7	0.0	27767	11.5	48291
48293	23454	Texas	Limestone	12091	11363	60.3	17.6	0.2	0.6	0.1	9384	8.2	48293
48295	3483	Texas	Lipscomb	1866	1617	66.6	0.3	0.9	0.8	0.0	1662	5.0	48295
48297	11873	Texas	Live Oak	6421	5452	57.0	3.2	0.3	1.2	0.0	4140	4.3	48297
48299	19323	Texas	Llano	9219	10104	87.7	2.2	0.1	0.3	0.0	7348	5.8	48299
48301	117	Texas	Loving	74	43	41.0	0.0	12.8	0.0	0.0	62	15.1	48301
48303	290782	Texas	Lubbock	143698	147084	55.6	6.7	0.3	2.0	0.1	141493	6.2	48303
48305	5764	Texas	Lynn	2902	2862	49.3	1.2	1.5	0.2	0.1	2409	10.9	48305
48307	8273	Texas	McCulloch	4086	4187	65.7	1.6	0.0	0.0	0.0	3727	4.3	48307
48309	241505	Texas	McLennan	117708	123797	57.7	14.2	0.1	1.5	0.0	107737	6.2	48309
48311	778	Texas	McMullen	405	373	50.4	0.0	1.5	0.0	0.0	324	14.1	48311
48313	13838	Texas	Madison	8648	5190	56.5	18.6	0.2	0.3	0.1	4194	5.7	48313
48315	10248	Texas	Marion	4900	5348	71.0	22.9	0.2	1.6	0.0	3940	8.0	48315
48317	5252	Texas	Martin	2624	2628	51.2	2.3	0.6	0.0	0.2	2342	3.5	48317
48319	4066	Texas	Mason	2196	1870	71.8	0.0	0.5	3.1	0.0	2018	6.8	48319
48321	36598	Texas	Matagorda	18119	18479	46.2	9.9	0.4	2.1	0.2	15874	6.4	48321
48323	56548	Texas	Maverick	27870	28678	3.1	0.1	0.9	0.5	0.0	20309	13.1	48323
48325	47392	Texas	Medina	24482	22910	45.1	2.2	0.4	0.3	0.0	19610	6.6	48325
48327	2182	Texas	Menard	1065	1117	58.8	1.2	0.5	0.0	0.0	797	8.3	48327
48329	151290	Texas	Midland	75306	75984	49.7	5.8	0.3	1.5	0.1	76743	3.4	48329
48331	24344	Texas	Milam	12087	12257	63.7	8.3	0.2	0.6	0.0	9212	9.6	48331
48333	4875	Texas	Mills	2242	2633	83.3	0.2	0.0	0.0	0.0	1887	3.6	48333
48335	9169	Texas	Mitchell	5665	3504	48.7	10.6	0.3	0.5	0.0	2955	5.5	48335
48337	19478	Texas	Montague	9597	9881	86.9	0.1	0.2	0.2	0.0	8193	6.6	48337
48339	502586	Texas	Montgomery	248919	253667	69.1	3.4	0.3	2.5	0.0	230258	6.1	48339
48341	22281	Texas	Moore	11512	10769	35.0	2.5	0.4	8.5	0.0	10714	4.1	48341
48343	12700	Texas	Morris	6103	6597	65.8	23.0	0.9	0.0	0.0	4588	12.7	48343
48345	1071	Texas	Motley	596	475	82.9	1.2	0.3	0.0	0.0	459	11.0	48345
48347	65531	Texas	Nacogdoches	31409	34122	60.4	18.0	0.4	1.6	0.0	27638	8.6	48347
48349	48118	Texas	Navarro	23717	24401	58.4	13.3	0.2	0.7	0.9	20159	10.9	48349
48351	14231	Texas	Newton	7347	6884	73.8	20.9	0.4	0.6	0.0	4911	12.1	48351
48353	15061	Texas	Nolan	7618	7443	58.2	4.2	0.2	0.4	0.0	6403	7.7	48353
48355	352060	Texas	Nueces	173195	178865	31.3	3.7	0.2	1.7	0.1	162895	6.6	48355
48357	10642	Texas	Ochiltree	5439	5203	46.6	0.2	0.7	0.4	0.0	5081	5.2	48357
48359	2071	Texas	Oldham	1137	934	72.2	6.1	0.5	0.5	0.0	773	7.4	48359
48361	83217	Texas	Orange	41232	41985	81.8	8.2	0.4	1.0	0.0	35616	8.4	48361
48363	27921	Texas	Palo Pinto	13822	14099	76.1	2.4	0.6	0.4	0.0	11291	8.3	48363
48365	23900	Texas	Panola	11536	12364	73.2	17.0	0.0	0.5	0.1	10154	5.7	48365
48367	121418	Texas	Parker	60724	60694	84.5	1.7	0.6	0.6	0.0	56235	6.1	48367
48369	10004	Texas	Parmer	5150	4854	36.7	1.7	0.2	0.0	0.0	4665	3.6	48369
48371	15807	Texas	Pecos	9003	6804	26.7	4.2	0.7	0.2	0.1	6447	4.8	48371
48373	46113	Texas	Polk	24757	21356	71.1	10.9	1.3	0.6	0.0	16267	10.0	48373
48375	122352	Texas	Potter	62842	59510	46.7	9.0	0.3	4.6	0.2	53420	5.3	48375
48377	7304	Texas	Presidio	3605	3699	15.2	0.0	0.4	3.4	0.0	2610	9.6	48377
48379	11037	Texas	Rains	5630	5407	86.1	2.3	0.7	0.5	0.0	4468	7.9	48379
48381	126782	Texas	Randall	62256	64526	75.0	2.6	0.4	1.4	0.0	65270	3.9	48381
48383	3598	Texas	Reagan	1853	1745	30.9	1.7	0.0	0.0	0.0	1778	2.2	48383
48385	3356	Texas	Real	1654	1702	79.5	0.2	0.0	0.0	0.0	996	12.0	48385
48387	12567	Texas	Red River	6100	6467	73.1	17.6	0.4	0.1	0.0	4697	7.2	48387
48389	14179	Texas	Reeves	8004	6175	20.1	3.5	0.3	0.8	0.0	4768	6.7	48389
48391	7277	Texas	Refugio	3636	3641	43.0	5.9	0.1	0.1	0.0	3096	6.7	48391
48393	931	Texas	Roberts	442	489	95.5	0.0	0.1	0.5	0.0	423	1.9	48393
48395	16532	Texas	Robertson	8262	8270	58.4	20.7	0.1	0.2	0.2	6776	9.2	48395
48397	85536	Texas	Rockwall	41950	43586	72.8	5.3	0.2	2.3	0.1	41300	5.9	48397
48399	10445	Texas	Runnels	5181	5264	62.8	2.1	0.4	0.6	0.0	4292	3.4	48399
48401	53457	Texas	Rusk	28172	25285	64.9	17.4	0.4	0.6	0.0	21219	4.9	48401
48403	10440	Texas	Sabine	5090	5350	86.6	8.8	0.0	0.1	0.0	2882	12.1	48403
48405	8695	Texas	San Augustine	4152	4543	68.7	22.2	1.2	0.0	0.0	2237	16.3	48405
48407	27023	Texas	San Jacinto	13414	13609	75.3	11.1	0.1	0.7	0.0	9976	12.6	48407
48409	66070	Texas	San Patricio	33039	33031	40.6	1.8	0.1	0.9	0.0	28627	5.2	48409
48411	5893	Texas	San Saba	3231	2662	66.4	3.2	0.0	0.3	0.0	2329	4.9	48411
48413	3224	Texas	Schleicher	1582	1642	49.1	0.1	0.0	0.2	0.0	1499	4.1	48413
48415	17238	Texas	Scurry	9312	7926	55.1	4.5	0.2	0.3	0.0	7371	3.3	48415
48417	3352	Texas	Shackelford	1633	1719	88.3	0.1	0.0	0.0	0.0	1502	3.8	48417
48419	25725	Texas	Shelby	12565	13160	63.4	17.5	0.0	0.9	0.1	10162	7.9	48419
48421	3066	Texas	Sherman	1574	1492	55.8	0.2	0.7	0.0	0.0	1497	3.7	48421
48423	217552	Texas	Smith	105157	112395	61.0	17.7	0.3	1.5	0.1	95841	7.2	48423
48425	8608	Texas	Somervell	4159	4449	79.2	0.6	0.2	0.0	0.4	3878	2.1	48425
48427	62648	Texas	Starr	30368	32280	0.9	0.0	0.0	0.1	0.0	21006	13.8	48427
48429	9452	Texas	Stephens	5036	4416	73.6	2.6	0.6	0.3	0.0	3805	3.9	48429
48431	1346	Texas	Sterling	696	650	52.5	0.2	0.0	0.0	0.0	583	0.3	48431
48433	1414	Texas	Stonewall	722	692	75.5	3.7	0.0	0.0	0.0	553	6.9	48433
48435	3966	Texas	Sutton	2036	1930	39.9	0.1	0.0	0.0	0.7	1771	4.3	48435
48437	7713	Texas	Swisher	4041	3672	49.3	6.1	0.3	0.4	0.0	2784	6.4	48437
48439	1914526	Texas	Tarrant	937266	977260	49.8	15.1	0.3	4.9	0.2	924741	6.9	48439
48441	134435	Texas	Taylor	65704	68731	65.6	7.2	0.4	1.7	0.0	60708	5.9	48441
48443	921	Texas	Terrell	430	491	27.8	1.6	0.8	1.8	0.0	415	3.7	48443
48445	12687	Texas	Terry	6835	5852	42.2	4.7	0.3	0.1	0.0	4767	6.5	48445
48447	1545	Texas	Throckmorton	724	821	84.4	0.2	0.0	0.5	0.0	686	2.6	48447
48449	32553	Texas	Titus	16046	16507	47.3	9.6	0.3	0.8	0.0	13867	7.5	48449
48451	115056	Texas	Tom Green	56913	58143	55.7	4.1	0.2	1.3	0.0	51528	4.7	48451
48453	1121645	Texas	Travis	564941	556704	49.8	7.9	0.2	6.0	0.1	599597	6.0	48453
48455	14405	Texas	Trinity	7001	7404	79.3	10.2	0.5	0.2	0.0	4922	9.9	48455
48457	21462	Texas	Tyler	11629	9833	79.4	10.8	0.5	0.3	0.0	7230	11.5	48457
48459	40096	Texas	Upshur	19949	20147	81.0	8.7	0.6	0.5	0.0	16849	7.9	48459
48461	3405	Texas	Upton	1623	1782	44.7	4.6	0.0	0.0	0.0	1326	4.3	48461
48463	26952	Texas	Uvalde	13189	13763	27.9	0.2	0.5	1.0	0.1	10801	8.1	48463
48465	48980	Texas	Val Verde	24828	24152	16.9	0.9	0.1	0.4	0.1	18261	9.3	48465
48467	52736	Texas	Van Zandt	25975	26761	84.6	2.3	0.4	0.5	0.4	21856	6.1	48467
48469	90099	Texas	Victoria	44152	45947	46.5	5.7	0.0	1.2	0.0	41513	6.5	48469
48471	69330	Texas	Walker	40484	28846	57.4	22.7	0.3	1.2	0.0	22612	4.4	48471
48473	45847	Texas	Waller	23062	22785	43.0	24.9	0.1	0.7	0.0	20127	8.3	48473
48475	11225	Texas	Ward	5590	5635	43.0	4.6	0.6	0.4	0.0	4661	4.4	48475
48477	34236	Texas	Washington	17143	17093	65.1	17.1	0.4	1.7	0.1	14380	5.1	48477
48479	263251	Texas	Webb	128182	135069	3.7	0.3	0.1	0.6	0.0	98996	6.0	48479
48481	41264	Texas	Wharton	20305	20959	46.1	14.2	0.0	0.1	0.0	18584	6.6	48481
48483	5618	Texas	Wheeler	2842	2776	68.8	2.2	0.2	0.5	0.3	2688	3.9	48483
48485	131957	Texas	Wichita	68245	63712	67.1	10.0	0.5	2.0	0.0	55053	6.1	48485
48487	13158	Texas	Wilbarger	6556	6602	60.5	8.9	0.2	0.5	0.0	5977	7.5	48487
48489	22002	Texas	Willacy	11947	10055	10.4	1.6	0.0	0.1	0.0	5365	11.5	48489
48491	473592	Texas	Williamson	232740	240852	62.1	6.2	0.2	5.4	0.0	233418	6.0	48491
48493	45509	Texas	Wilson	22823	22686	58.1	1.5	0.2	0.3	0.0	20521	5.8	48493
48495	7576	Texas	Winkler	3808	3768	39.5	2.6	0.0	0.4	0.0	3271	2.5	48495
48497	61243	Texas	Wise	30667	30576	78.2	1.2	0.7	0.4	0.0	27154	7.5	48497
48499	42712	Texas	Wood	21159	21553	83.7	4.8	0.6	0.6	0.0	15868	8.9	48499
48501	8213	Texas	Yoakum	4122	4091	35.5	0.7	0.1	0.8	0.0	3546	8.1	48501
48503	18329	Texas	Young	9158	9171	79.2	1.1	0.6	0.3	0.0	8288	5.6	48503
48505	14308	Texas	Zapata	7153	7155	6.4	0.0	0.0	0.0	0.0	5184	12.2	48505
48507	12060	Texas	Zavala	5978	6082	6.4	0.4	0.1	0.0	0.0	4276	12.2	48507
49001	6461	Utah	Beaver	3318	3143	88.9	0.2	0.2	0.0	0.0	2881	3.8	49001
49003	50991	Utah	Box Elder	25709	25282	87.6	0.3	0.8	0.8	0.0	21534	6.3	49003
49005	117449	Utah	Cache	58573	58876	84.1	0.7	0.5	2.2	0.3	54566	5.5	49005
49007	20927	Utah	Carbon	10335	10592	83.4	0.7	0.5	0.6	0.1	9197	7.4	49007
49009	776	Utah	Daggett	422	354	95.7	0.0	1.0	0.0	0.0	222	4.3	49009
49011	323374	Utah	Davis	162703	160671	84.9	1.1	0.3	1.9	0.6	147875	4.2	49011
49013	19817	Utah	Duchesne	10051	9766	85.8	0.2	4.3	0.5	0.4	7875	5.2	49013
49015	10728	Utah	Emery	5414	5314	93.2	0.2	0.1	0.1	0.0	4188	5.7	49015
49017	5069	Utah	Garfield	2637	2432	90.2	0.6	0.5	0.8	0.6	2000	8.6	49017
49019	9388	Utah	Grand	4833	4555	83.1	0.3	3.6	1.4	0.6	4741	7.1	49019
49021	47139	Utah	Iron	23588	23551	86.6	0.6	2.3	0.6	0.5	19636	10.5	49021
49023	10400	Utah	Juab	5404	4996	92.7	0.1	0.9	0.3	0.3	4422	3.8	49023
49025	7202	Utah	Kane	3502	3700	92.0	0.2	0.2	0.1	0.0	3201	7.0	49025
49027	12582	Utah	Millard	6414	6168	84.4	0.4	0.8	0.7	0.1	5499	4.3	49027
49029	10276	Utah	Morgan	5238	5038	95.2	0.4	0.0	0.7	0.1	4234	6.0	49029
49031	1865	Utah	Piute	1023	842	93.2	0.2	0.0	0.0	0.1	653	6.8	49031
49033	2292	Utah	Rich	1093	1199	91.3	0.1	0.0	0.0	0.0	731	6.2	49033
49035	1078958	Utah	Salt Lake	541831	537127	72.8	1.5	0.6	3.6	1.5	536170	5.8	49035
49037	15152	Utah	San Juan	7538	7614	45.8	0.2	46.8	0.7	0.2	5026	8.4	49037
49039	28261	Utah	Sanpete	14845	13416	86.4	0.8	0.7	0.8	0.5	10060	8.3	49039
49041	20871	Utah	Sevier	10615	10256	92.3	0.4	1.4	0.2	0.3	8449	5.9	49041
49043	38521	Utah	Summit	19616	18905	84.9	0.5	0.2	2.0	0.0	20741	3.2	49043
49045	60893	Utah	Tooele	30737	30156	83.7	0.6	1.1	0.9	0.5	26337	7.1	49045
49047	35721	Utah	Uintah	18262	17459	82.2	0.5	7.0	0.4	0.2	15359	5.1	49047
49049	551957	Utah	Utah	277687	274270	83.4	0.6	0.4	1.5	0.8	241085	5.5	49049
49051	26661	Utah	Wasatch	13421	13240	84.2	0.1	0.1	1.4	0.1	12451	4.7	49051
49053	148244	Utah	Washington	73265	74979	85.2	0.6	1.0	0.6	0.8	57785	7.7	49053
49055	2722	Utah	Wayne	1407	1315	92.5	0.7	0.6	0.7	0.6	1254	2.1	49055
49057	238682	Utah	Weber	119748	118934	77.2	1.1	0.6	1.1	0.2	109474	6.3	49057
50001	36943	Vermont	Addison	18355	18588	93.3	0.8	0.3	1.9	0.1	19530	5.8	50001
50003	36589	Vermont	Bennington	17948	18641	95.0	0.5	0.2	0.5	0.0	18014	5.7	50003
50005	31012	Vermont	Caledonia	15400	15612	95.2	0.6	0.5	0.7	0.0	14773	7.2	50005
50007	159711	Vermont	Chittenden	77980	81731	90.0	2.3	0.2	3.2	0.0	89268	5.0	50007
50009	6207	Vermont	Essex	3111	3096	95.9	0.6	0.5	0.4	0.0	2683	9.4	50009
50011	48418	Vermont	Franklin	24000	24418	94.5	0.4	0.5	0.3	0.0	25416	4.9	50011
50013	6952	Vermont	Grand Isle	3419	3533	93.6	0.0	0.9	0.4	0.0	3697	7.4	50013
50015	25027	Vermont	Lamoille	12439	12588	95.0	0.7	0.6	0.5	0.0	13147	4.3	50015
50017	28929	Vermont	Orange	14349	14580	95.8	0.5	0.6	0.5	0.0	15314	4.5	50017
50019	27146	Vermont	Orleans	13611	13535	95.7	0.5	0.5	0.5	0.0	12168	5.6	50019
50021	60530	Vermont	Rutland	29688	30842	95.9	0.6	0.2	0.7	0.0	30125	6.6	50021
50023	59132	Vermont	Washington	29182	29950	94.4	0.9	0.3	0.8	0.0	31774	4.8	50023
50025	43858	Vermont	Windham	21603	22255	93.7	0.9	0.2	1.0	0.1	22336	6.8	50025
50027	56150	Vermont	Windsor	27488	28662	95.1	0.7	0.2	0.9	0.1	28487	5.1	50027
51001	33115	Virginia	Accomack	16117	16998	60.9	28.6	0.4	0.1	0.0	14296	6.8	51001
51003	103108	Virginia	Albemarle	49365	53743	77.4	9.3	0.2	4.4	0.0	48206	3.8	51003
51005	16066	Virginia	Alleghany	7888	8178	92.0	5.3	0.0	0.2	0.0	6539	5.1	51005
51007	12777	Virginia	Amelia	6492	6285	72.3	24.3	0.4	0.1	0.0	5686	5.0	51007
51009	32148	Virginia	Amherst	15475	16673	75.6	18.4	0.3	0.7	0.0	14663	6.6	51009
51011	15208	Virginia	Appomattox	7377	7831	76.7	20.3	0.2	0.1	0.0	6532	6.6	51011
51013	223945	Virginia	Arlington	112006	111939	63.0	8.3	0.3	9.9	0.1	141305	3.7	51013
51015	74053	Virginia	Augusta	37440	36613	91.8	4.0	0.2	0.6	0.1	34285	4.7	51015
51017	4583	Virginia	Bath	2233	2350	91.2	3.4	0.0	0.0	0.0	2310	6.0	51017
51019	76463	Virginia	Bedford	37567	38896	88.4	7.1	0.1	1.2	0.0	35756	5.8	51019
51021	6662	Virginia	Bland	3719	2943	93.1	5.0	0.0	0.0	0.1	2504	8.7	51021
51023	33155	Virginia	Botetourt	16419	16736	93.2	3.4	0.3	0.2	0.0	16257	4.6	51023
51025	16930	Virginia	Brunswick	8882	8048	40.7	55.7	0.3	0.4	0.0	6601	10.5	51025
51027	23486	Virginia	Buchanan	11889	11597	95.4	2.7	0.1	0.5	0.0	7120	10.6	51027
51029	17068	Virginia	Buckingham	9476	7592	61.0	34.4	0.1	0.5	0.1	6406	11.2	51029
51031	55012	Virginia	Campbell	26655	28357	80.6	13.9	0.2	0.8	0.1	26131	6.0	51031
51033	29349	Virginia	Caroline	14513	14836	63.8	28.6	0.6	0.8	0.0	13539	8.6	51033
51035	29856	Virginia	Carroll	14955	14901	95.3	0.8	0.0	0.2	0.0	13033	6.7	51035
51036	7118	Virginia	Charles City	3522	3596	40.9	48.0	6.4	0.3	0.1	3323	8.2	51036
51037	12313	Virginia	Charlotte	6129	6184	66.8	31.2	0.1	0.1	0.0	5266	4.9	51037
51041	328176	Virginia	Chesterfield	157960	170216	63.7	22.3	0.2	3.4	0.0	164842	6.8	51041
51043	14299	Virginia	Clarke	7031	7268	87.4	5.5	0.4	0.9	0.0	6908	6.0	51043
51045	5212	Virginia	Craig	2502	2710	96.0	0.2	0.0	0.4	0.0	2101	4.1	51045
51047	48424	Virginia	Culpeper	24398	24026	71.5	13.9	0.3	1.4	0.1	22103	7.3	51047
51049	9859	Virginia	Cumberland	4940	4919	63.0	33.1	0.5	0.0	0.0	4567	10.1	51049
51051	15463	Virginia	Dickenson	7848	7615	98.0	0.9	0.0	0.1	0.0	5017	8.4	51051
51053	28110	Virginia	Dinwiddie	13947	14163	62.6	32.8	0.1	0.4	0.0	12653	9.7	51053
51057	11151	Virginia	Essex	5158	5993	55.3	41.0	0.8	0.0	0.0	5211	8.5	51057
51059	1128722	Virginia	Fairfax	558606	570116	52.6	9.1	0.1	18.3	0.1	603966	4.9	51059
